,time,open,high,low,close,vwap,volume,count
0,2020-08-08 23:00:00,0.2191,0.22018,0.21883,0.21976,0.21983,14499.70870714,13.0
1,2020-08-09 00:00:00,0.21976,0.22074,0.21927,0.22023,0.2206,32716.91578289,14.0
2,2020-08-09 01:00:00,0.22023,0.2211,0.2196,0.2211,0.22034,6796.44582076,15.0
3,2020-08-09 02:00:00,0.2215,0.224,0.2215,0.22399,0.22351,25522.38749162,42.0
4,2020-08-09 03:00:00,0.22399,0.22399,0.22229,0.22287,0.2226,16615.10026693,13.0
5,2020-08-09 04:00:00,0.22287,0.2251,0.22287,0.2251,0.22432,62955.75088961,85.0
6,2020-08-09 05:00:00,0.2251,0.2269,0.2251,0.2269,0.2264,6353.62101917,26.0
7,2020-08-09 06:00:00,0.2271,0.2271,0.22345,0.22345,0.22556,13298.37907425,17.0
8,2020-08-09 07:00:00,0.22345,0.2251,0.22345,0.22372,0.22436,13880.90562975,12.0
9,2020-08-09 08:00:00,0.22372,0.22416,0.22365,0.22376,0.22393,18161.02290983,18.0
10,2020-08-09 09:00:00,0.22376,0.22758,0.22376,0.22758,0.22592,33639.4891208,21.0
11,2020-08-09 10:00:00,0.22758,0.22988,0.22758,0.22915,0.22871,60352.54413263,72.0
12,2020-08-09 11:00:00,0.22915,0.22915,0.22647,0.22692,0.22753,24946.34078278,35.0
13,2020-08-09 12:00:00,0.22692,0.22852,0.2264,0.22815,0.22696,6761.36268924,12.0
14,2020-08-09 13:00:00,0.22815,0.2307,0.22815,0.229,0.22999,61524.75113679,67.0
15,2020-08-09 14:00:00,0.229,0.22949,0.22588,0.2272,0.22697,39100.84142323,41.0
16,2020-08-09 15:00:00,0.2272,0.2272,0.22547,0.22547,0.22634,3291.45704355,15.0
17,2020-08-09 16:00:00,0.22547,0.2255,0.22358,0.2237,0.22483,6724.15729289,11.0
18,2020-08-09 17:00:00,0.2237,0.22536,0.22364,0.22536,0.2242,2889.00023308,10.0
19,2020-08-09 18:00:00,0.22536,0.22678,0.22536,0.22624,0.22624,5699.72699078,16.0
20,2020-08-09 19:00:00,0.22624,0.22624,0.22388,0.22408,0.22436,10603.15698267,8.0
21,2020-08-09 20:00:00,0.22408,0.22713,0.22408,0.22713,0.22638,5130.27791792,11.0
22,2020-08-09 21:00:00,0.2261,0.22828,0.2261,0.22788,0.22717,35125.78914011,25.0
23,2020-08-09 22:00:00,0.22788,0.22788,0.22635,0.22648,0.22689,8429.47254398,12.0
24,2020-08-09 23:00:00,0.22655,0.22689,0.22587,0.22631,0.22642,16319.37080804,17.0
25,2020-08-10 00:00:00,0.22631,0.22697,0.22587,0.22587,0.2261,1123.0,6.0
26,2020-08-10 01:00:00,0.22587,0.22653,0.22587,0.22653,0.22653,334.71502816,1.0
27,2020-08-10 02:00:00,0.22659,0.23012,0.22659,0.23012,0.22907,4776.825013,19.0
28,2020-08-10 03:00:00,0.23012,0.23012,0.22919,0.2292,0.22919,2000.0,2.0
