,time,open,high,low,close,vwap,volume,count
0,2019-09-24 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2019-09-25 02:00:00,0.0,1.0,0.0,0.924,0.92163,15233.791099,106.0
2,2019-09-26 02:00:00,0.93099,1.1,0.912,0.93297,0.92983,31019.6219983,127.0
3,2019-09-27 02:00:00,0.93297,1.1,0.9188,0.93815,0.93644,13031.95402711,81.0
4,2019-09-28 02:00:00,0.93815,0.94,0.92,0.92799,0.93084,4293.91742441,31.0
5,2019-09-29 02:00:00,0.92799,0.928,0.92,0.92794,0.92422,4677.33693988,27.0
6,2019-09-30 02:00:00,0.92794,0.94,0.92,0.92188,0.93021,27348.82408495,103.0
7,2019-10-01 02:00:00,0.92188,0.93183,0.91665,0.931,0.92469,32836.58321547,84.0
8,2019-10-02 02:00:00,0.931,0.93183,0.91101,0.9255,0.91676,66077.88263377,162.0
9,2019-10-03 02:00:00,0.9255,0.93182,0.9123,0.91273,0.91876,41505.03662536,93.0
10,2019-10-04 02:00:00,0.91273,0.92621,0.911,0.92431,0.9127,13640.26803013,60.0
11,2019-10-05 02:00:00,0.923,0.92638,0.91433,0.922,0.92035,9844.02473776,65.0
12,2019-10-06 02:00:00,0.922,0.92976,0.911,0.92959,0.91345,23195.42776194,41.0
13,2019-10-07 02:00:00,0.92959,0.93,0.91434,0.91621,0.92397,50332.33194958,201.0
14,2019-10-08 02:00:00,0.91621,0.928,0.9143,0.9151,0.92103,17537.57970073,150.0
15,2019-10-09 02:00:00,0.9151,0.93188,0.9143,0.91663,0.92073,33197.00863666,211.0
16,2019-10-10 02:00:00,0.91663,0.92315,0.9143,0.9144,0.91566,34371.52367826,335.0
17,2019-10-11 02:00:00,0.9144,0.92173,0.912,0.9125,0.915,56917.25538107,670.0
18,2019-10-12 02:00:00,0.9125,0.91991,0.912,0.91271,0.91392,17317.14265421,208.0
19,2019-10-13 02:00:00,0.91271,0.91803,0.9119,0.9119,0.91211,39032.07018145,76.0
20,2019-10-14 02:00:00,0.9119,0.91787,0.9119,0.9119,0.91225,22101.94480543,79.0
21,2019-10-15 02:00:00,0.9119,0.9177,0.9119,0.912,0.91245,116370.01265318,333.0
22,2019-10-16 02:00:00,0.912,0.918,0.91001,0.91001,0.9129,108145.79904864,300.0
23,2019-10-17 02:00:00,0.91001,0.914,0.89677,0.90226,0.90922,88031.03857386,394.0
24,2019-10-18 02:00:00,0.90226,0.91618,0.90091,0.90334,0.91106,41018.80996957,173.0
25,2019-10-19 02:00:00,0.90334,0.91318,0.9027,0.9045,0.90563,8436.02027685,73.0
26,2019-10-20 02:00:00,0.9045,0.90999,0.90003,0.90887,0.90378,9762.17257472,88.0
27,2019-10-21 02:00:00,0.90887,0.913,0.89725,0.90513,0.90147,26675.93789276,84.0
28,2019-10-22 02:00:00,0.90513,0.91618,0.90307,0.90971,0.90609,36540.667829,137.0
29,2019-10-23 02:00:00,0.90971,0.98,0.90508,0.90601,0.91432,47363.73795559,268.0
30,2019-10-24 02:00:00,0.90601,0.92,0.904,0.9075,0.90641,19060.57595616,92.0
31,2019-10-25 02:00:00,0.9075,0.9178,0.90411,0.91689,0.90865,9044.48045416,59.0
32,2019-10-26 02:00:00,0.91689,0.9353,0.9041,0.91806,0.91006,55149.34942255,337.0
33,2019-10-27 02:00:00,0.91806,0.91806,0.9054,0.9054,0.91306,19985.2455637,61.0
34,2019-10-28 01:00:00,0.9054,0.9168,0.9054,0.90541,0.90789,80005.80805875,450.0
35,2019-10-29 01:00:00,0.90541,0.9168,0.90541,0.90544,0.91018,25988.18099296,289.0
36,2019-10-30 01:00:00,0.90544,0.91299,0.90457,0.90699,0.90551,61746.64101813,507.0
37,2019-10-31 01:00:00,0.90699,0.915,0.9025,0.915,0.90562,109770.3747739,598.0
38,2019-11-01 01:00:00,0.915,0.925,0.9011,0.9011,0.90554,56915.33109758,470.0
39,2019-11-02 01:00:00,0.9011,0.912,0.89842,0.90228,0.90188,12498.42631394,153.0
40,2019-11-03 01:00:00,0.90228,0.91144,0.899,0.90101,0.9039,28247.01972704,216.0
41,2019-11-04 01:00:00,0.90522,0.9105,0.8989,0.90598,0.90507,27968.59614091,295.0
42,2019-11-05 01:00:00,0.90598,1.1,0.891,0.91,0.90514,296574.51731518,791.0
43,2019-11-06 01:00:00,0.91,0.912,0.891,0.90841,0.90491,62040.89793587,379.0
44,2019-11-07 01:00:00,0.90841,1.1,0.8905,0.91199,0.91112,134734.4511898,483.0
45,2019-11-08 01:00:00,0.91199,0.9146,0.908,0.9121,0.91024,40032.19587271,273.0
46,2019-11-09 01:00:00,0.9121,0.91413,0.90912,0.91261,0.91196,15551.05332882,142.0
47,2019-11-10 01:00:00,0.91261,0.91294,0.9075,0.91229,0.90904,15897.66254779,116.0
48,2019-11-11 01:00:00,0.91229,0.9134,0.9075,0.91015,0.91096,23942.65212321,246.0
49,2019-11-12 01:00:00,0.91065,0.91911,0.90829,0.9119,0.91373,91802.96562162,608.0
50,2019-11-13 01:00:00,0.91234,0.91789,0.9086,0.91219,0.91381,56792.6090584,356.0
51,2019-11-14 01:00:00,0.91185,0.91599,0.908,0.90999,0.911,53348.01469789,140.0
52,2019-11-15 01:00:00,0.91464,0.919,0.901,0.915,0.91217,102963.28786678,344.0
53,2019-11-16 01:00:00,0.915,0.915,0.90906,0.91229,0.91152,5554.90158144,34.0
54,2019-11-17 01:00:00,0.91229,0.915,0.90906,0.90906,0.91369,10845.2091914,78.0
55,2019-11-18 01:00:00,0.90906,0.915,0.90759,0.91398,0.91221,48213.59415747,290.0
56,2019-11-19 01:00:00,0.91001,0.924,0.9,0.91176,0.91058,72603.54921328,312.0
57,2019-11-20 01:00:00,0.90639,0.91129,0.90591,0.90973,0.90771,6016.65106931,70.0
58,2019-11-21 01:00:00,0.90708,0.91359,0.9031,0.91023,0.9062,18234.31730428,86.0
59,2019-11-22 01:00:00,0.90969,0.94773,0.90917,0.91359,0.91549,43252.96427822,344.0
60,2019-11-23 01:00:00,0.91737,1.0,0.91007,0.91759,0.94487,14514.88665453,113.0
61,2019-11-24 01:00:00,0.91759,0.9489,0.91,0.91342,0.93363,8783.61827155,50.0
62,2019-11-25 01:00:00,0.91342,0.94752,0.91117,0.91785,0.92234,16025.03871732,147.0
63,2019-11-26 01:00:00,0.91785,0.931,0.913,0.91382,0.91625,9322.25542098,93.0
64,2019-11-27 01:00:00,0.91382,0.928,0.91108,0.91286,0.91472,47945.44183586,238.0
65,2019-11-28 01:00:00,0.91286,0.935,0.9099,0.91307,0.92127,62253.68880703,175.0
66,2019-11-29 01:00:00,0.91301,0.91582,0.91101,0.9119,0.91282,12690.98253586,93.0
67,2019-11-30 01:00:00,0.91377,0.92,0.912,0.912,0.91393,2943.22242484,46.0
68,2019-12-01 01:00:00,0.912,0.91589,0.912,0.91425,0.91296,2307.57739632,31.0
69,2019-12-02 01:00:00,0.91425,0.925,0.90339,0.90339,0.91243,73941.94753307,251.0
70,2019-12-03 01:00:00,0.90339,0.91299,0.9,0.90725,0.90455,38570.49313412,122.0
71,2019-12-04 01:00:00,0.90725,0.913,0.901,0.90449,0.90657,29474.67736468,191.0
72,2019-12-05 01:00:00,0.90449,0.907,0.902,0.90206,0.90286,73582.47891216,435.0
73,2019-12-06 01:00:00,0.90206,0.90983,0.8911,0.90205,0.90199,94559.52582123,425.0
74,2019-12-07 01:00:00,0.90205,0.9024,0.89435,0.89435,0.89906,17024.4916625,111.0
75,2019-12-08 01:00:00,0.89435,0.905,0.89435,0.9,0.90386,35199.76391225,139.0
76,2019-12-09 01:00:00,0.9,0.915,0.9,0.90364,0.90392,64545.3555646,270.0
77,2019-12-10 01:00:00,0.90364,0.92,0.8911,0.89857,0.90354,95611.32301895,389.0
78,2019-12-11 01:00:00,0.89857,0.90585,0.89756,0.90177,0.90142,20322.33993946,177.0
79,2019-12-12 01:00:00,0.90079,0.9011,0.896,0.8965,0.89962,99649.66616663,752.0
80,2019-12-13 01:00:00,0.8965,0.9099,0.8911,0.90013,0.89683,68190.41313726,250.0
81,2019-12-14 01:00:00,0.90013,0.90287,0.8945,0.90149,0.89765,25299.32484917,161.0
82,2019-12-15 01:00:00,0.90149,0.90288,0.8912,0.89691,0.89711,16753.62436093,140.0
83,2019-12-16 01:00:00,0.89691,0.9019,0.8912,0.8988,0.89596,47545.79939055,414.0
84,2019-12-17 01:00:00,0.8988,0.9023,0.89474,0.89835,0.89931,74893.96187024,576.0
85,2019-12-18 01:00:00,0.89835,0.90298,0.89465,0.8969,0.89973,93517.36145868,404.0
86,2019-12-19 01:00:00,0.8969,0.90299,0.89468,0.89999,0.89812,25964.45086413,245.0
87,2019-12-20 01:00:00,0.89795,0.903,0.894,0.903,0.90069,74770.30002677,492.0
88,2019-12-21 01:00:00,0.903,0.9195,0.8975,0.90436,0.90555,50757.74991225,332.0
89,2019-12-22 01:00:00,0.90436,0.90436,0.89501,0.90298,0.89957,41974.63707439,212.0
90,2019-12-23 01:00:00,0.90298,0.90298,0.895,0.8992,0.8967,44421.2383846,153.0
91,2019-12-24 01:00:00,0.8992,0.9099,0.89717,0.8988,0.9025,44804.27150665,188.0
92,2019-12-25 01:00:00,0.8988,0.90245,0.8935,0.89663,0.89435,120150.73592188,201.0
93,2019-12-26 01:00:00,0.89663,0.90726,0.895,0.89724,0.89967,10681.47582343,106.0
94,2019-12-27 01:00:00,0.89724,0.90271,0.89231,0.89326,0.89451,116026.04301427,597.0
95,2019-12-28 01:00:00,0.89326,0.90199,0.8923,0.8923,0.8932,26006.83320023,187.0
96,2019-12-29 01:00:00,0.8923,0.89642,0.891,0.891,0.89222,85872.08452691,600.0
97,2019-12-30 01:00:00,0.891,0.89821,0.88706,0.888,0.89072,91264.94719458,643.0
98,2019-12-31 01:00:00,0.888,0.89978,0.88386,0.8843,0.88917,26886.76124618,151.0
99,2020-01-01 01:00:00,0.8843,0.9196,0.8843,0.88521,0.90948,80260.13631983,222.0
100,2020-01-02 01:00:00,0.88521,0.9015,0.8851,0.89216,0.89448,34351.68424395,186.0
101,2020-01-03 01:00:00,0.89216,0.9,0.88801,0.89611,0.89365,30804.13106228,173.0
102,2020-01-04 01:00:00,0.89611,0.90607,0.8885,0.89292,0.89727,20157.38224775,124.0
103,2020-01-05 01:00:00,0.89292,0.89946,0.88803,0.89329,0.89077,17271.06113674,109.0
104,2020-01-06 01:00:00,0.89329,0.89945,0.88826,0.89024,0.89265,119721.59812,554.0
105,2020-01-07 01:00:00,0.89032,0.905,0.89,0.8912,0.89502,100327.6018966,587.0
106,2020-01-08 01:00:00,0.8912,0.90499,0.8881,0.89892,0.89636,46630.49132856,326.0
107,2020-01-09 01:00:00,0.89892,0.915,0.89892,0.90126,0.9064,56005.21343214,308.0
108,2020-01-10 01:00:00,0.90126,0.91399,0.89611,0.89928,0.90174,25620.14053822,240.0
109,2020-01-11 01:00:00,0.89928,0.90148,0.89611,0.90096,0.89879,5081.17647062,66.0
110,2020-01-12 01:00:00,0.90096,0.9013,0.894,0.89843,0.89789,15641.45441595,92.0
111,2020-01-13 01:00:00,0.89843,0.9,0.89,0.89998,0.89332,42445.34443551,93.0
112,2020-01-14 01:00:00,0.89998,0.90049,0.89009,0.89874,0.89647,59722.45224815,401.0
113,2020-01-15 01:00:00,0.89874,0.901,0.89102,0.89467,0.89656,65915.91623822,460.0
114,2020-01-16 01:00:00,0.89467,0.89999,0.894,0.89615,0.89656,13484.4133963,168.0
115,2020-01-17 01:00:00,0.89615,0.901,0.89012,0.89782,0.89616,34245.59720832,257.0
116,2020-01-18 01:00:00,0.89782,0.90099,0.8914,0.8914,0.8962,24963.76167452,157.0
117,2020-01-19 01:00:00,0.8914,0.901,0.8914,0.89785,0.89818,39841.83902418,249.0
118,2020-01-20 01:00:00,0.89785,0.902,0.89009,0.89777,0.89604,183579.86057587,661.0
119,2020-01-21 01:00:00,0.89777,0.9021,0.89478,0.89732,0.89697,176425.42430968,759.0
120,2020-01-22 01:00:00,0.89732,0.9021,0.8949,0.8974,0.89651,127834.11563522,321.0
121,2020-01-23 01:00:00,0.8974,0.905,0.89641,0.90001,0.90199,53474.4319878,317.0
122,2020-01-24 01:00:00,0.90001,0.9099,0.898,0.90321,0.90654,88648.9561647,576.0
