,time,open,high,low,close,vwap,volume,count
0,2020-05-10 18:00:00,0.92966,0.93022,0.92677,0.92891,0.92864,26791.98210495,116.0
1,2020-05-10 22:00:00,0.92885,0.9295,0.92576,0.92759,0.9272,13068.22974269,52.0
2,2020-05-11 02:00:00,0.92828,0.92828,0.92746,0.9276,0.92756,2099.4588585,9.0
3,2020-05-11 06:00:00,0.9276,0.93281,0.92751,0.92751,0.92953,7249.12223045,37.0
4,2020-05-11 10:00:00,0.92751,0.93431,0.92751,0.93139,0.93059,10924.37632847,59.0
5,2020-05-11 14:00:00,0.93391,0.93442,0.92426,0.93167,0.92756,39712.31049197,131.0
6,2020-05-11 18:00:00,0.93147,0.93587,0.92884,0.93526,0.9305,35426.42295819,190.0
7,2020-05-11 22:00:00,0.93354,0.93554,0.93336,0.93434,0.9344,5173.65737095,54.0
8,2020-05-12 02:00:00,0.93341,0.93532,0.9321,0.93335,0.93337,29238.83450595,112.0
9,2020-05-12 06:00:00,0.93335,0.93335,0.9311,0.93223,0.93253,4537.86153232,12.0
10,2020-05-12 10:00:00,0.93223,0.93318,0.92974,0.93124,0.93053,14479.4595407,51.0
11,2020-05-12 14:00:00,0.93124,0.93124,0.92534,0.92776,0.92782,10823.30577225,55.0
12,2020-05-12 18:00:00,0.92776,0.92824,0.92604,0.92749,0.92737,8091.07180749,46.0
13,2020-05-12 22:00:00,0.92749,0.9292,0.92609,0.92746,0.92769,5383.9923398,30.0
14,2020-05-13 02:00:00,0.92746,0.92778,0.925,0.92586,0.92617,2960.99614285,14.0
15,2020-05-13 06:00:00,0.92586,0.931,0.92586,0.93036,0.93026,19157.00646746,66.0
16,2020-05-13 10:00:00,0.92807,0.92953,0.923,0.92652,0.92693,27832.66509469,51.0
17,2020-05-13 14:00:00,0.92652,0.931,0.9263,0.92954,0.92879,7520.12938398,43.0
18,2020-05-13 18:00:00,0.931,0.93341,0.92846,0.93129,0.93199,9816.27526472,48.0
19,2020-05-13 22:00:00,0.93129,0.93342,0.92939,0.93241,0.93083,5306.85142106,33.0
20,2020-05-14 02:00:00,0.9324,0.93382,0.93157,0.93378,0.93328,28483.22533175,46.0
21,2020-05-14 06:00:00,0.93378,0.93378,0.93184,0.93294,0.93295,1188.73942503,5.0
22,2020-05-14 10:00:00,0.93351,0.935,0.93091,0.93431,0.9332,41286.58005306,118.0
23,2020-05-14 14:00:00,0.93431,0.9356,0.93103,0.93329,0.93399,17761.63786361,62.0
24,2020-05-14 18:00:00,0.93481,0.93481,0.92872,0.92872,0.93079,19234.11429576,86.0
25,2020-05-14 22:00:00,0.92976,0.93039,0.92823,0.93039,0.92951,4820.83201634,23.0
26,2020-05-15 02:00:00,0.93039,0.93169,0.92957,0.9313,0.93074,9528.77317592,26.0
27,2020-05-15 06:00:00,0.93152,0.93428,0.93138,0.93308,0.93303,24107.64930741,51.0
28,2020-05-15 10:00:00,0.93308,0.93308,0.93127,0.93159,0.93195,1618.79358669,17.0
29,2020-05-15 14:00:00,0.93388,0.93438,0.9272,0.93102,0.93122,18283.05930154,78.0
30,2020-05-15 18:00:00,0.93133,0.93441,0.92981,0.93359,0.93315,59319.15722032,59.0
31,2020-05-15 22:00:00,0.93321,0.93321,0.93097,0.93133,0.93151,11189.82098754,58.0
32,2020-05-16 02:00:00,0.93132,0.93146,0.93132,0.93146,0.93132,313.7172931,2.0
33,2020-05-16 06:00:00,0.93191,0.935,0.93097,0.935,0.93393,46546.01261954,54.0
34,2020-05-16 10:00:00,0.935,0.9356,0.93149,0.9356,0.93512,4226.51084435,22.0
35,2020-05-16 14:00:00,0.9356,0.9356,0.93224,0.93364,0.9327,4154.48577509,13.0
36,2020-05-16 18:00:00,0.93364,0.93376,0.93143,0.93217,0.93245,4721.6044908,35.0
37,2020-05-16 22:00:00,0.93217,0.93217,0.93165,0.93165,0.93165,65.63991579,4.0
38,2020-05-17 02:00:00,0.93165,0.9331,0.93143,0.93143,0.93192,4939.82577577,11.0
39,2020-05-17 06:00:00,0.93142,0.93412,0.93142,0.934,0.93219,611.8783105,4.0
40,2020-05-17 10:00:00,0.934,0.93492,0.93278,0.9328,0.93324,372.08722192,9.0
41,2020-05-17 14:00:00,0.93252,0.93252,0.9272,0.92845,0.9294,36958.12584466,183.0
42,2020-05-17 18:00:00,0.92845,0.93242,0.92684,0.93006,0.92822,16821.09295673,87.0
