,time,open,high,low,close,vwap,volume,count
0,2018-09-20 02:00:00,180.1,194.0,175.76,190.41,181.57,62809.81217807,9996.0
1,2018-09-21 02:00:00,190.41,214.99,187.24,210.34,199.11,140751.13781708,21474.0
2,2018-09-22 02:00:00,210.34,215.99,196.36,204.49,203.26,65492.45813764,11336.0
3,2018-09-23 02:00:00,204.49,212.42,201.11,207.74,206.72,43765.2337492,8217.0
4,2018-09-24 02:00:00,207.83,209.4,191.6,194.0,198.69,76724.43015921,11513.0
5,2018-09-25 02:00:00,194.0,194.0,172.41,186.4,181.14,117511.79345797,16207.0
6,2018-09-26 02:00:00,186.54,190.36,176.3,182.39,184.0,76107.65182405,11311.0
7,2018-09-27 02:00:00,182.25,199.5,179.04,196.73,188.47,48462.67523391,8332.0
8,2018-09-28 02:00:00,196.89,201.0,184.22,190.9,193.26,77591.51141794,12372.0
9,2018-09-29 02:00:00,190.9,204.38,184.27,198.85,197.63,65343.78568232,12331.0
10,2018-09-30 02:00:00,198.87,205.0,193.51,199.76,199.67,39640.14689461,8656.0
11,2018-10-01 02:00:00,199.76,202.21,192.41,198.8,197.59,44647.14692726,7799.0
12,2018-10-02 02:00:00,198.79,200.0,192.6,194.52,196.14,26881.58267879,6229.0
13,2018-10-03 02:00:00,194.52,194.79,185.5,190.91,189.18,44619.75687965,8402.0
14,2018-10-04 02:00:00,190.92,196.0,190.07,192.1,193.75,19711.82498276,5053.0
15,2018-10-05 02:00:00,192.1,200.0,190.0,196.85,194.41,33572.77275002,7115.0
16,2018-10-06 02:00:00,196.63,197.52,192.82,194.14,194.79,13168.10438404,3423.0
17,2018-10-07 02:00:00,194.14,196.58,190.86,195.29,193.38,19691.30074244,4362.0
18,2018-10-08 02:00:00,194.86,201.19,193.27,198.29,197.79,39595.53164142,6350.0
19,2018-10-09 02:00:00,198.29,199.5,196.61,197.05,197.81,17552.48292527,3924.0
20,2018-10-10 02:00:00,197.05,197.05,192.49,193.7,194.03,25740.84331982,4655.0
21,2018-10-11 02:00:00,193.65,193.65,160.1,162.67,173.23,151974.86556312,25310.0
22,2018-10-12 02:00:00,162.67,171.95,161.27,168.03,168.01,38903.2628459,7807.0
23,2018-10-13 02:00:00,167.9,173.0,167.29,171.07,171.1,18169.46473247,4364.0
24,2018-10-14 02:00:00,171.07,172.45,164.37,166.15,169.61,24380.31616369,4925.0
25,2018-10-15 02:00:00,166.12,189.99,164.4,176.3,177.45,160333.31870756,22115.0
26,2018-10-16 02:00:00,176.49,179.98,174.53,177.98,176.61,31707.82449487,5918.0
27,2018-10-17 02:00:00,177.98,178.47,173.38,177.21,176.71,23155.35472128,4624.0
28,2018-10-18 02:00:00,177.21,178.43,172.03,173.97,174.92,33159.92369134,5429.0
29,2018-10-19 02:00:00,173.95,175.6,172.4,174.55,174.07,21832.52109535,4257.0
30,2018-10-20 02:00:00,174.52,177.4,173.45,176.45,175.96,12250.28661297,3081.0
31,2018-10-21 02:00:00,176.45,178.61,174.8,175.49,176.68,13651.39871347,3069.0
32,2018-10-22 02:00:00,175.49,176.57,174.32,175.79,175.37,18582.97807604,4112.0
33,2018-10-23 02:00:00,175.71,176.69,172.36,175.29,174.39,25996.50760954,4121.0
34,2018-10-24 02:00:00,175.29,177.25,175.03,176.17,176.49,19958.94904786,4631.0
35,2018-10-25 02:00:00,176.17,176.48,174.2,175.47,175.48,29800.5180784,4018.0
36,2018-10-26 02:00:00,175.47,179.98,174.71,176.09,176.98,31487.38651314,5505.0
37,2018-10-27 02:00:00,176.09,177.18,175.6,176.86,176.4,5677.36345394,2242.0
38,2018-10-28 02:00:00,176.86,178.48,176.28,178.29,177.41,16293.58397962,2788.0
