,time,open,high,low,close,vwap,volume,count
0,2020-05-10 18:00:00,8009.9,8038.8,7629.0,7870.0,7831.6,2990.10492341,14156.0
1,2020-05-10 22:00:00,7874.1,8185.1,7873.7,8064.7,8057.8,1939.18944116,8460.0
2,2020-05-11 02:00:00,8069.2,8137.0,8006.7,8040.5,8081.4,266.26449962,2111.0
3,2020-05-11 06:00:00,8040.5,8063.3,7953.4,8008.2,8018.0,886.77288637,4757.0
4,2020-05-11 10:00:00,8011.4,8340.0,7839.6,8278.5,8101.7,3767.50476572,15078.0
5,2020-05-11 14:00:00,8280.7,8521.3,8100.8,8247.2,8299.4,4684.27218902,17538.0
6,2020-05-11 18:00:00,8247.2,8280.8,7592.3,8103.1,7908.6,6599.2124738,26802.0
7,2020-05-11 22:00:00,8100.9,8150.0,7856.1,7937.6,7988.5,1359.33418993,7555.0
8,2020-05-12 02:00:00,7934.2,8092.4,7911.9,8079.4,8018.5,302.87979854,2434.0
9,2020-05-12 06:00:00,8077.4,8137.0,7979.1,8024.3,8062.1,776.53521733,4333.0
10,2020-05-12 10:00:00,8024.3,8181.6,8000.5,8140.0,8117.1,1878.38542953,7456.0
11,2020-05-12 14:00:00,8140.5,8239.9,8000.0,8189.9,8139.4,1750.44930616,8512.0
12,2020-05-12 18:00:00,8193.0,8287.0,8104.2,8112.6,8219.1,1388.66216741,7193.0
13,2020-05-12 22:00:00,8118.8,8176.1,8073.6,8143.4,8129.7,778.19701751,6056.0
14,2020-05-13 02:00:00,8141.7,8274.7,8131.8,8211.7,8214.0,574.88121474,2623.0
15,2020-05-13 06:00:00,8211.7,8242.6,8180.0,8197.1,8211.1,591.22280843,3233.0
16,2020-05-13 10:00:00,8196.8,8333.0,8157.5,8331.6,8253.9,1689.740987,7389.0
17,2020-05-13 14:00:00,8330.3,8484.0,8288.2,8455.5,8392.0,2379.57303401,11332.0
18,2020-05-13 18:00:00,8456.5,8480.0,8381.2,8480.0,8422.9,1168.38562681,6466.0
19,2020-05-13 22:00:00,8480.0,8715.0,8479.9,8621.3,8613.9,2269.08546638,11410.0
20,2020-05-14 02:00:00,8621.3,8687.0,8567.5,8660.1,8629.7,254.2833923,2032.0
21,2020-05-14 06:00:00,8660.0,8845.2,8578.4,8820.9,8753.0,1501.32986834,6804.0
22,2020-05-14 10:00:00,8817.0,9200.0,8100.0,8969.4,8960.0,6835.44403817,26391.0
23,2020-05-14 14:00:00,8975.0,9043.3,8840.9,9040.0,8942.7,2248.54518062,10289.0
24,2020-05-14 18:00:00,9036.8,9060.0,8889.0,8951.1,8962.3,1168.16572709,6642.0
25,2020-05-14 22:00:00,8952.2,9138.0,8889.0,9056.9,9033.9,2093.68324797,8185.0
26,2020-05-15 02:00:00,9056.9,9103.6,8570.2,8780.0,8811.4,1747.50601052,8006.0
27,2020-05-15 06:00:00,8780.0,9002.1,8675.7,8959.7,8865.0,1523.99370337,6810.0
28,2020-05-15 10:00:00,8960.3,8990.0,8793.9,8895.2,8905.6,1651.74842727,7779.0
29,2020-05-15 14:00:00,8895.2,8900.1,8691.0,8764.9,8804.2,1759.32809043,8487.0
30,2020-05-15 18:00:00,8764.9,8824.2,8640.0,8640.0,8757.1,1644.92295647,6998.0
31,2020-05-15 22:00:00,8640.0,8767.3,8460.0,8610.1,8601.5,1630.70730454,10288.0
32,2020-05-16 02:00:00,8610.2,8738.3,8527.5,8702.0,8656.2,305.62863648,3121.0
33,2020-05-16 06:00:00,8701.6,8847.3,8664.6,8684.9,8773.5,752.87291854,4010.0
34,2020-05-16 10:00:00,8682.9,8743.6,8637.1,8705.2,8691.0,620.03327857,4033.0
35,2020-05-16 14:00:00,8705.6,8807.0,8640.0,8675.6,8735.1,559.55502563,4447.0
36,2020-05-16 18:00:00,8677.1,8699.0,8565.9,8640.1,8636.2,503.65064071,4278.0
37,2020-05-16 22:00:00,8640.1,8731.6,8601.5,8687.2,8673.6,370.04732061,3015.0
38,2020-05-17 02:00:00,8687.2,8845.0,8636.2,8823.1,8777.9,284.75280561,2402.0
39,2020-05-17 06:00:00,8823.1,8847.9,8751.9,8819.0,8810.0,335.36838016,2209.0
40,2020-05-17 10:00:00,8819.0,8833.0,8737.6,8807.3,8787.9,389.76248161,2918.0
41,2020-05-17 14:00:00,8806.1,9098.0,8787.3,9034.3,8960.4,3709.76343807,13286.0
42,2020-05-17 18:00:00,9034.3,9049.0,8870.0,8995.2,8959.7,1308.24821964,6489.0
43,2020-05-17 22:00:00,8995.1,9013.2,8859.7,8927.0,8956.7,799.4411519,4675.0
44,2020-05-18 02:00:00,8926.6,9145.0,8926.6,9069.9,9081.5,829.26718568,4540.0
45,2020-05-18 06:00:00,9075.0,9120.3,8980.0,9030.1,9054.8,706.10941287,4474.0
46,2020-05-18 10:00:00,9030.1,9040.0,8764.8,8915.1,8899.3,2581.66966653,10702.0
47,2020-05-18 14:00:00,8915.1,8975.0,8834.7,8875.8,8915.8,1468.0804174,8668.0
48,2020-05-18 18:00:00,8875.8,8909.6,8666.0,8881.3,8810.8,1754.88173725,7290.0
49,2020-05-18 22:00:00,8881.2,8928.1,8836.3,8912.0,8883.0,782.42533176,3500.0
50,2020-05-19 02:00:00,8910.4,8915.4,8717.0,8731.3,8792.5,871.81527663,3269.0
51,2020-05-19 06:00:00,8733.5,8813.7,8700.0,8750.0,8763.5,1107.93661972,4081.0
52,2020-05-19 10:00:00,8757.4,9010.0,8757.1,8898.0,8927.8,3141.0852264,10543.0
53,2020-05-19 14:00:00,8898.3,8899.6,8730.7,8860.0,8830.9,1855.54146494,7896.0
54,2020-05-19 18:00:00,8860.0,8902.1,8812.3,8836.0,8863.4,594.81215561,4733.0
55,2020-05-19 22:00:00,8835.9,8960.0,8818.0,8953.2,8897.3,551.92282378,4089.0
56,2020-05-20 02:00:00,8950.3,8964.5,8872.4,8881.1,8917.5,302.03759568,1553.0
57,2020-05-20 06:00:00,8881.2,8982.4,8818.0,8922.5,8908.8,734.74597223,4069.0
58,2020-05-20 10:00:00,8924.6,8968.2,8870.0,8874.2,8929.1,933.46971399,5729.0
59,2020-05-20 14:00:00,8876.9,8938.8,8559.5,8604.0,8773.4,3588.90353547,12607.0
60,2020-05-20 18:00:00,8603.3,8718.0,8504.2,8697.0,8652.9,2241.59962774,9156.0
61,2020-05-20 22:00:00,8694.6,8753.5,8610.7,8671.0,8709.8,626.25911589,4315.0
62,2020-05-21 02:00:00,8671.0,8728.5,8636.3,8653.1,8670.1,425.21460452,1929.0
63,2020-05-21 06:00:00,8653.2,8708.4,8610.0,8630.2,8662.8,702.17933399,3130.0
64,2020-05-21 10:00:00,8631.6,8670.4,8411.2,8524.3,8537.7,2868.04904175,12200.0
65,2020-05-21 14:00:00,8524.3,8542.5,8160.0,8292.1,8348.3,3734.79917177,14980.0
66,2020-05-21 18:00:00,8292.2,8325.0,8041.0,8288.0,8208.4,3213.40606661,13696.0
67,2020-05-21 22:00:00,8288.0,8376.1,8240.0,8282.5,8322.6,1697.83012061,6312.0
68,2020-05-22 02:00:00,8281.7,8343.8,8203.3,8226.5,8272.4,325.95838515,2477.0
69,2020-05-22 06:00:00,8225.1,8360.0,8182.0,8336.6,8300.6,672.05021329,4402.0
70,2020-05-22 10:00:00,8339.7,8445.0,8300.0,8425.9,8384.5,2341.11723283,9296.0
71,2020-05-22 14:00:00,8425.9,8469.9,8352.6,8469.9,8415.9,1599.02832957,6554.0
72,2020-05-22 18:00:00,8469.9,8513.8,8397.9,8423.3,8461.9,1004.36883658,5933.0
73,2020-05-22 22:00:00,8422.8,8461.2,8383.7,8413.6,8424.2,315.65030198,2901.0
74,2020-05-23 02:00:00,8413.6,8538.5,8413.6,8523.7,8491.5,248.47324721,1997.0
75,2020-05-23 06:00:00,8524.7,8529.9,8463.9,8507.6,8497.7,230.67185351,1923.0
76,2020-05-23 10:00:00,8507.0,8507.0,8364.5,8435.3,8419.0,501.00449038,3792.0
77,2020-05-23 14:00:00,8435.3,8464.2,8355.1,8441.8,8418.3,594.29550862,3614.0
78,2020-05-23 18:00:00,8443.2,8460.0,8385.5,8436.5,8430.2,268.25057893,2741.0
79,2020-05-23 22:00:00,8437.2,8490.4,8399.6,8422.1,8460.8,341.13384822,2385.0
80,2020-05-24 02:00:00,8422.1,8469.2,8376.6,8445.2,8431.7,115.97869106,979.0
81,2020-05-24 06:00:00,8445.2,8530.5,8433.5,8502.8,8505.5,409.49980702,2055.0
82,2020-05-24 10:00:00,8502.2,8528.0,8354.5,8372.0,8472.9,632.7145095,3457.0
83,2020-05-24 14:00:00,8371.9,8421.0,8259.2,8315.0,8330.1,924.0889517,5064.0
84,2020-05-24 18:00:00,8315.0,8315.0,8125.2,8293.0,8217.3,1473.6055628,7871.0
85,2020-05-24 22:00:00,8290.3,8350.2,8000.0,8008.1,8152.9,1346.59772707,6500.0
86,2020-05-25 02:00:00,8008.0,8096.5,7938.4,8081.4,8043.4,898.55540284,4347.0
87,2020-05-25 06:00:00,8081.4,8158.0,8059.3,8157.8,8101.1,1037.19120069,4468.0
88,2020-05-25 10:00:00,8157.7,8163.0,7967.6,8037.6,8066.5,2005.39192321,8467.0
89,2020-05-25 14:00:00,8039.0,8148.0,8024.9,8082.8,8077.2,1124.15301353,7283.0
90,2020-05-25 18:00:00,8082.7,8240.0,8069.9,8209.9,8153.4,911.38781029,6014.0
91,2020-05-25 22:00:00,8208.2,8220.0,8142.9,8163.3,8182.1,269.9942627,2650.0
92,2020-05-26 02:00:00,8163.4,8191.4,8112.0,8164.6,8148.4,109.66627989,1928.0
93,2020-05-26 06:00:00,8164.6,8215.2,8127.4,8204.8,8179.9,643.19299738,3059.0
94,2020-05-26 10:00:00,8204.9,8250.0,8071.1,8094.6,8150.9,1413.40442712,5816.0
95,2020-05-26 14:00:00,8094.6,8132.2,7950.0,7963.2,8044.0,1735.52568784,7797.0
96,2020-05-26 18:00:00,7964.4,8050.0,7945.4,8019.0,8017.2,852.54692322,5501.0
97,2020-05-26 22:00:00,8019.0,8095.6,8018.9,8062.1,8058.8,454.03035201,3305.0
98,2020-05-27 02:00:00,8062.1,8113.5,8058.5,8059.2,8085.7,162.38623216,1374.0
99,2020-05-27 06:00:00,8063.8,8113.3,8059.6,8083.2,8086.0,519.74294176,2454.0
100,2020-05-27 10:00:00,8083.2,8335.1,8083.2,8310.0,8212.5,1833.3764059,8391.0
101,2020-05-27 14:00:00,8310.0,8410.9,8307.9,8347.3,8342.8,1584.43567698,7680.0
102,2020-05-27 18:00:00,8346.9,8389.9,8308.8,8330.0,8360.1,776.57978317,4629.0
103,2020-05-27 22:00:00,8329.3,8364.9,8235.0,8364.9,8293.7,552.94609774,3617.0
104,2020-05-28 02:00:00,8364.9,8449.0,8327.7,8332.3,8379.7,422.95370791,2072.0
105,2020-05-28 06:00:00,8332.2,8360.5,8296.1,8318.6,8328.0,384.5463173,2367.0
106,2020-05-28 10:00:00,8318.5,8439.9,8290.6,8428.0,8367.6,1460.95182204,5163.0
