,time,open,high,low,close,vwap,volume,count
0,2018-09-20 02:00:00,164.0,172.929,159.511,169.673,167.091,2405.68170564,757.0
1,2018-09-21 02:00:00,169.673,180.0,169.673,177.9,175.992,2862.04415496,1377.0
2,2018-09-22 02:00:00,177.9,181.548,168.801,174.894,172.475,1480.62151519,680.0
3,2018-09-23 02:00:00,174.894,180.399,172.8,174.599,177.149,2057.94193688,621.0
4,2018-09-24 02:00:00,174.599,175.398,163.399,168.111,169.375,2743.20138518,1090.0
5,2018-09-25 02:00:00,168.111,168.111,153.195,161.1,158.459,1301.78553387,872.0
6,2018-09-26 02:00:00,161.1,164.899,155.764,156.415,160.748,876.7439244,556.0
7,2018-09-27 02:00:00,156.258,169.0,156.02,168.099,162.442,1607.72677962,750.0
8,2018-09-28 02:00:00,168.099,169.321,159.803,161.451,163.569,1296.53311596,758.0
9,2018-09-29 02:00:00,161.451,164.999,157.801,161.901,161.666,378.18352387,414.0
10,2018-09-30 02:00:00,161.471,164.418,159.103,161.0,161.321,493.39852762,302.0
11,2018-10-01 02:00:00,161.0,162.656,158.669,160.865,160.437,368.10837164,344.0
12,2018-10-02 02:00:00,160.865,162.484,155.0,156.2,159.129,345.02060976,290.0
13,2018-10-03 02:00:00,156.6,156.869,151.722,154.411,153.612,871.84790987,507.0
14,2018-10-04 02:00:00,154.253,157.755,153.501,156.611,156.03,225.66739244,221.0
15,2018-10-05 02:00:00,156.611,158.286,155.018,158.193,156.605,457.47868245,239.0
16,2018-10-06 02:00:00,158.193,162.437,155.102,155.504,157.856,457.94598157,307.0
17,2018-10-07 02:00:00,155.504,157.493,153.21,156.4,155.386,873.52562792,367.0
18,2018-10-08 02:00:00,156.4,159.899,154.607,158.399,157.793,490.24116327,353.0
19,2018-10-09 02:00:00,158.399,158.696,155.7,156.02,156.834,207.57562609,202.0
20,2018-10-10 02:00:00,156.527,156.527,152.11,153.072,153.543,412.24055453,277.0
21,2018-10-11 02:00:00,153.072,153.222,133.0,133.202,140.507,2854.83188146,1188.0
22,2018-10-12 02:00:00,133.202,139.904,130.513,135.2,134.093,1168.32750925,537.0
23,2018-10-13 02:00:00,135.2,138.0,135.2,138.0,136.401,300.42596033,129.0
24,2018-10-14 02:00:00,138.0,139.497,133.611,134.3,136.786,755.10099221,260.0
25,2018-10-15 02:00:00,134.3,143.0,132.141,138.835,137.398,2430.19917633,999.0
26,2018-10-16 02:00:00,138.835,139.75,136.993,138.5,137.99,1085.07879123,325.0
27,2018-10-17 02:00:00,138.5,138.918,135.51,136.737,137.355,427.14247186,266.0
28,2018-10-18 02:00:00,136.737,137.384,131.449,133.199,134.39,1549.78905954,512.0
29,2018-10-19 02:00:00,133.199,133.466,131.01,131.6,131.863,527.86830327,311.0
30,2018-10-20 02:00:00,131.6,134.839,131.6,133.017,133.522,587.09120838,193.0
31,2018-10-21 02:00:00,133.017,134.9,132.6,132.6,133.638,296.92610233,163.0
32,2018-10-22 02:00:00,132.6,132.751,130.262,131.996,131.592,1007.67534368,395.0
33,2018-10-23 02:00:00,131.996,133.149,131.276,132.101,132.012,354.84566186,215.0
34,2018-10-24 02:00:00,132.101,137.979,132.101,135.247,136.286,893.81060061,539.0
35,2018-10-25 02:00:00,135.247,135.998,134.433,135.19,134.965,587.49365801,235.0
36,2018-10-26 02:00:00,135.19,136.0,101.0,135.545,127.535,2138.29817463,674.0
37,2018-10-27 02:00:00,135.545,135.907,133.322,133.699,134.939,334.2412367,119.0
38,2018-10-28 02:00:00,133.699,135.9,133.651,135.9,134.897,241.41846293,133.0
39,2018-10-29 01:00:00,135.9,135.9,129.106,130.654,131.573,607.32706344,338.0
40,2018-10-30 01:00:00,130.654,134.165,130.654,134.0,132.779,802.75399049,252.0
41,2018-10-31 01:00:00,134.0,139.078,133.213,134.265,135.541,971.57310829,532.0
42,2018-11-01 01:00:00,134.265,134.642,132.874,134.297,133.782,242.04679817,148.0
43,2018-11-02 01:00:00,134.297,135.75,133.0,135.163,134.006,825.57947376,257.0
44,2018-11-03 01:00:00,135.163,136.0,134.523,135.985,135.302,134.55299375,123.0
45,2018-11-04 01:00:00,135.985,149.132,132.632,144.122,143.208,3239.9813114,1055.0
46,2018-11-05 01:00:00,144.122,147.058,141.555,143.49,144.955,933.90176613,505.0
47,2018-11-06 01:00:00,143.49,151.694,142.81,148.19,147.057,965.52941079,660.0
48,2018-11-07 01:00:00,148.19,149.405,142.85,145.001,144.905,1089.14201019,696.0
49,2018-11-08 01:00:00,145.001,152.7,144.01,144.667,147.95,1534.43531817,853.0
50,2018-11-09 01:00:00,144.667,144.891,139.002,139.948,141.957,925.55683185,479.0
51,2018-11-10 01:00:00,139.948,143.894,138.352,141.038,141.416,750.52610398,385.0
52,2018-11-11 01:00:00,141.038,141.759,138.903,139.698,139.941,635.07336941,252.0
53,2018-11-12 01:00:00,139.698,147.902,139.698,143.747,144.853,782.00864466,533.0
54,2018-11-13 01:00:00,143.747,144.259,140.167,140.398,142.264,510.04716822,267.0
55,2018-11-14 01:00:00,140.398,143.483,116.052,124.729,127.251,7994.9134738,3126.0
56,2018-11-15 01:00:00,124.729,125.057,111.6,120.914,118.099,1668.31740085,992.0
57,2018-11-16 01:00:00,120.914,124.564,116.401,118.886,121.003,1226.5617122,535.0
58,2018-11-17 01:00:00,118.886,118.886,113.401,115.0,115.457,689.55347839,320.0
59,2018-11-18 01:00:00,115.0,118.0,114.0,114.672,115.605,616.43163359,305.0
60,2018-11-19 01:00:00,114.85,114.857,90.47,92.733,99.169,4744.82139498,1486.0
61,2018-11-20 01:00:00,92.733,96.759,81.45,89.98,88.886,3662.0430292,1543.0
62,2018-11-21 01:00:00,89.98,99.887,88.697,99.024,95.177,1984.70325184,694.0
63,2018-11-22 01:00:00,99.024,100.887,87.188,87.188,94.814,2051.90964164,600.0
64,2018-11-23 01:00:00,87.188,88.685,83.9,86.685,86.222,1969.97246947,631.0
65,2018-11-24 01:00:00,86.685,90.0,77.71,79.945,81.445,4664.81484048,1333.0
66,2018-11-25 01:00:00,79.945,110.0,71.13,79.396,77.902,6666.63336527,1608.0
67,2018-11-26 01:00:00,79.396,82.468,70.383,78.093,76.602,3444.09491269,1049.0
68,2018-11-27 01:00:00,77.748,80.443,74.602,77.522,76.743,1543.61642124,573.0
69,2018-11-28 01:00:00,77.522,90.353,77.522,87.067,84.496,5268.21938867,1351.0
70,2018-11-29 01:00:00,87.067,88.083,80.944,83.6,84.751,1681.40695051,674.0
71,2018-11-30 01:00:00,83.6,84.917,76.533,81.168,80.294,892.94662536,591.0
72,2018-12-01 01:00:00,81.168,85.799,78.901,83.192,83.74,1195.97532432,367.0
73,2018-12-02 01:00:00,83.192,84.98,79.486,80.601,82.315,1060.18045204,420.0
74,2018-12-03 01:00:00,80.601,80.601,72.0,73.827,74.683,970.41052842,485.0
75,2018-12-04 01:00:00,73.827,77.599,71.42,73.955,74.824,2301.17441212,484.0
76,2018-12-05 01:00:00,73.955,74.462,66.998,67.855,69.694,3319.42216838,788.0
77,2018-12-06 01:00:00,67.855,68.93,55.51,56.4,64.17,4705.94344198,1277.0
78,2018-12-07 01:00:00,56.4,59.24,51.2,59.24,54.343,9140.08712866,1752.0
79,2018-12-08 01:00:00,59.24,61.17,55.521,59.011,58.956,4818.05576005,942.0
80,2018-12-09 01:00:00,59.011,66.787,58.8,65.575,63.163,3795.85130557,653.0
81,2018-12-10 01:00:00,65.575,66.692,57.502,58.94,61.525,2552.70590695,588.0
82,2018-12-11 01:00:00,58.94,59.841,54.553,55.137,57.806,1661.73298216,454.0
83,2018-12-12 01:00:00,55.137,58.372,54.771,56.125,56.805,931.87108792,384.0
84,2018-12-13 01:00:00,56.125,56.308,52.0,52.423,53.735,3491.69858154,761.0
85,2018-12-14 01:00:00,52.423,53.989,50.8,51.663,52.175,3282.00469906,619.0
86,2018-12-15 01:00:00,51.663,57.48,50.1,54.197,53.544,2485.53970053,552.0
87,2018-12-16 01:00:00,54.197,57.46,53.5,54.676,55.384,1244.03142796,316.0
88,2018-12-17 01:00:00,54.676,64.11,54.676,62.2,59.97,3662.65713328,851.0
89,2018-12-18 01:00:00,62.2,64.4,59.171,64.385,61.44,2302.02096709,613.0
90,2018-12-19 01:00:00,64.385,72.18,63.49,63.49,67.579,9203.68878539,1592.0
91,2018-12-20 01:00:00,63.49,87.48,63.49,84.199,74.829,5930.96282289,1703.0
92,2018-12-21 01:00:00,84.199,84.576,73.0,74.092,79.141,5104.13630431,1737.0
93,2018-12-22 01:00:00,74.092,81.369,71.12,76.493,75.134,3908.00398199,1520.0
94,2018-12-23 01:00:00,76.493,80.5,76.26,78.953,78.149,2577.47228054,965.0
